Код громади,Назва громади,Вид кластеризації,Рік,Кластер,Відстань до центроїда
0455400000,Українська,Пул (KMeans),2022,2,0.4965111977378608
0455400000,Українська,Пул (Математичний),2022,0,1.300498141099156
0455400000,Українська,Пул (KMeans),2022,2,0.4965111977378608
0455400000,Українська,Пул (Математичний),2022,0,1.300498141099156
0455000000,Карпівська,Пул (KMeans),2022,0,0.8559856694577888
0455000000,Карпівська,Пул (Математичний),2022,1,0.29662012934372345
0454800000,Славгородська,Пул (KMeans),2022,2,0.34820974354712647
0454800000,Славгородська,Пул (Математичний),2022,0,1.2550701056390043
0454800000,Славгородська,Пул (KMeans),2022,2,0.34820974354712647
0454800000,Славгородська,Пул (Математичний),2022,0,1.2550701056390043
0454800000,Славгородська,Пул (KMeans),2022,2,0.34820974354712647
0454800000,Славгородська,Пул (Математичний),2022,0,1.2550701056390043
0454800000,Славгородська,Пул (KMeans),2022,2,0.34820974354712647
0454800000,Славгородська,Пул (Математичний),2022,0,1.2550701056390043
0457810000,Криворізька,Пул (KMeans),2022,4,0.41903868723195703
0457810000,Криворізька,Пул (Математичний),2022,3,0.0
0452100000,Криничанська,Пул (KMeans),2022,2,0.3669705863846049
0452100000,Криничанська,Пул (Математичний),2022,0,1.2087111377592734
0452200000,Лихівська,Пул (KMeans),2022,2,0.4338684465225373
0452200000,Лихівська,Пул (Математичний),2022,0,1.2525311808273256
0455700000,Личківська,Пул (KMeans),2022,2,0.29757940937825095
0455700000,Личківська,Пул (Математичний),2022,0,1.2400763462002369
0457900000,Лозуватська,Пул (KMeans),2022,2,0.35264500276593175
0457900000,Лозуватська,Пул (Математичний),2022,0,1.204140878610684
0455300000,Любимівська,Пул (KMeans),2022,2,0.6102489115107027
0455300000,Любимівська,Пул (Математичний),2022,0,1.3411022070979821
0450800000,Ляшківська,Пул (KMeans),2022,2,0.6283249320010642
0450800000,Ляшківська,Пул (Математичний),2022,0,1.3494790773302288
0456500000,Магдалинівська,Пул (KMeans),2022,2,0.2777680728177647
0456500000,Магдалинівська,Пул (Математичний),2022,0,1.2107794887402097
0453100000,Маломихайлівська,Пул (KMeans),2022,2,0.4901311540863563
0453100000,Маломихайлівська,Пул (Математичний),2022,0,1.2396642548769023
0456100000,Марганецька,Пул (KMeans),2022,2,0.5916953325575853
0456100000,Марганецька,Пул (Математичний),2022,0,1.2588782150989586
0454100000,Межиріцька,Пул (KMeans),2022,2,0.3753714443219638
0454100000,Межиріцька,Пул (Математичний),2022,0,1.21931896083575
0453700000,Межівська,Пул (KMeans),2022,2,0.35211125080293787
0453700000,Межівська,Пул (Математичний),2022,0,1.2041620934318529
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0451600000,Широківська,Пул (KMeans),2022,2,0.27227087699644553
0451600000,Широківська,Пул (Математичний),2022,0,1.2073918232144114
0451600000,Широківська,Пул (KMeans),2022,2,0.27227087699644553
0451600000,Широківська,Пул (Математичний),2022,0,1.2073918232144114
0451600000,Широківська,Пул (KMeans),2022,2,0.27227087699644553
0451600000,Широківська,Пул (Математичний),2022,0,1.2073918232144114
0451600000,Широківська,Пул (KMeans),2022,2,0.27227087699644553
0451600000,Широківська,Пул (Математичний),2022,0,1.2073918232144114
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0450900000,Могилівська,Пул (KMeans),2022,2,0.32183108774282476
0450900000,Могилівська,Пул (Математичний),2022,0,1.2422436687360947
0453900000,Мозолевська,Пул (KMeans),2022,0,0.7979852748948065
0453900000,Мозолевська,Пул (Математичний),2022,1,0.06298885259154387
0451000000,Нивотрудівська,Пул (KMeans),2022,2,0.49188320572801747
0451000000,Нивотрудівська,Пул (Математичний),2022,0,1.2580163516417966
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453200000,Новоолександрівська,Пул (KMeans),2022,2,0.46417973500925513
0453200000,Новоолександрівська,Пул (Математичний),2022,0,1.2879640535859254
0453300000,Новопавлівська,Пул (KMeans),2022,2,0.48265624307429933
0453300000,Новопавлівська,Пул (Математичний),2022,0,1.28819149161555
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0458300000,Новопільська,Пул (KMeans),2022,2,0.2740715404865342
0458300000,Новопільська,Пул (Математичний),2022,0,1.1988765155543437
0458100000,Нікопольська,Пул (KMeans),2022,0,0.95597198518923
0458100000,Нікопольська,Пул (Математичний),2022,1,0.5775878222976965
0456600000,Обухівська,Пул (KMeans),2022,2,0.4835519776310609
0456600000,Обухівська,Пул (Математичний),2022,0,1.2334481827223436
0458800000,П'ятихатська,Пул (KMeans),2022,2,0.37820050356507756
0458800000,П'ятихатська,Пул (Математичний),2022,0,1.20998157104181
0458400000,Павлоградська,Пул (KMeans),2022,1,0.8349312980681458
0458400000,Павлоградська,Пул (Математичний),2022,0,1.1136881864196284
0455800000,Перещепинська,Пул (KMeans),2022,2,0.4326798116316921
0455800000,Перещепинська,Пул (Математичний),2022,0,1.2164180765773163
0454300000,Петриківська,Пул (KMeans),2022,0,0.92798124273089
0454300000,Петриківська,Пул (Математичний),2022,1,0.46162569244784674
0458600000,Петропавлівська,Пул (KMeans),2022,2,0.273426529100763
0458600000,Петропавлівська,Пул (Математичний),2022,0,1.205140370767116
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0452300000,Покровська,Пул (KMeans),2022,2,0.44223894029840494
0452300000,Покровська,Пул (Математичний),2022,0,1.2186602030219094
0456800000,Підгородненська,Пул (KMeans),2022,2,0.526173730508587
0456800000,Підгородненська,Пул (Математичний),2022,0,1.234835283903614
0454600000,Раївська,Пул (KMeans),2022,2,0.16529009194479805
0454600000,Раївська,Пул (Математичний),2022,0,1.2015729226912302
0452400000,Роздорська,Пул (KMeans),2022,2,0.4707382827287208
0452400000,Роздорська,Пул (Математичний),2022,0,1.289720632839414
0455500000,Саксаганська,Пул (KMeans),2022,2,0.3062457710893021
0455500000,Саксаганська,Пул (Математичний),2022,0,1.2106011117765532
